DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthofFwdPackets,TotalLengthofBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,FwdHeaderLength1,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
80,5527176,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.723696875,1842392.0,3190350.134,5526291,134,5527176,2763588.0,3907052.051,5526291,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542772656,0.180924219,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5235647,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.763993447,1745215.667,3022036.652,5234763,151,5235647,2617823.5,3700911.333,5234763,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572995085,0.190998362,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5658025,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.706960468,1886008.333,3265895.839,5657140,130,5658025,2829012.5,3999576.267,5657140,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530220351,0.176740117,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5361343,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.746081719,1787114.333,3094583.027,5360431,125,5361343,2680671.5,3789752.229,5360431,912,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559561289,0.18652043,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5812829,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.688133093,1937609.667,3355263.311,5811934,125,5812829,2906414.5,4109025.083,5811934,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51609982,0.172033273,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5542777,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.721659919,1847592.333,3199316.675,5541845,133,5542777,2771388.5,3918017.156,5541845,932,0,0.0,0.0,0,0,0,0,0,0,104,40,0.541244939,0.18041498,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5189143,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.770840195,1729714.333,2995204.878,5188279,122,5189143,2594571.5,3668056.323,5188279,864,0,0.0,0.0,0,0,0,0,0,0,104,40,0.578130146,0.192710049,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5926844,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.674895442,1975614.667,3421091.637,5925951,87,5926844,2963422.0,4189648.691,5925951,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.506171581,0.16872386,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5656301,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.707175944,1885433.667,3264903.955,5655420,98,5656301,2828150.5,3998362.871,5655420,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530381958,0.176793986,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5381748,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.743252936,1793916.0,3106487.691,5380979,159,5381748,2690874.0,3804382.975,5380979,769,0,0.0,0.0,0,0,0,0,0,0,104,40,0.557439702,0.185813234,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5829027,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.686220874,1943009.0,3364642.076,5828163,125,5829027,2914513.5,4120522.639,5828163,864,0,0.0,0.0,0,0,0,0,0,0,104,40,0.514665655,0.171555218,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5562534,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.719096728,1854178.0,3210967.593,5561884,107,5562534,2781267.0,3932386.273,5561884,650,0,0.0,0.0,0,0,0,0,0,0,104,40,0.539322546,0.179774182,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5300328,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.754670277,1766776.0,3059381.113,5299445,130,5300328,2650164.0,3746649.121,5299445,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.566002708,0.188667569,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5792128,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.690592473,1930709.333,3343482.182,5791430,123,5792128,2896064.0,4094665.865,5791430,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.517944355,0.172648118,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,9787732,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,0.817349719,1398247.429,2387812.035,5001744,139,4785988,1595329.333,2760695.679,4783106,683,9787593,3262531.0,2826226.168,5002278,1525,0,0,0,0,136,136,0.40867486,0.40867486,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,35070126,203,104,43906,72184,602,0,216.2857143,228.4931854,1068,0,694.0769231,362.5822623,8.753889279,114608.2549,327709.7327,3533049,4,35100000,173603.7129,390792.1752,3533049,863,35100000,340485.4466,516211.8294,3533849,4,0,0,0,0,6504,3336,5.788402357,2.965486922,0,1068,376.9155844,360.6390989,130060.5596,0,0,0,1,0,0,0,0,0,378.1433225,216.2857143,694.0769231,6504,0,0,0,0,0,0,203,43906,104,72184,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5757896,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.694698202,1919298.667,3323701.005,5757178,163,5757896,2878948.0,4070431.902,5757178,718,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521023652,0.173674551,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5511810,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.72571442,1837270.0,3181542.654,5510999,115,5511810,2755905.0,3896291.3,5510999,811,0,0.0,0.0,0,0,0,0,0,0,104,40,0.544285815,0.181428605,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5231608,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.764583279,1743869.333,3019908.243,5230959,130,5231608,2615804.0,3698387.669,5230959,649,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573437459,0.19114582,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5729301,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.698165448,1909767.0,3307035.801,5728403,109,5729301,2864650.5,4049957.625,5728403,898,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523624086,0.174541362,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5472884,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.730876079,1824294.667,3159003.772,5471998,89,5472884,2736442.0,3868660.396,5471998,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548157059,0.18271902,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5205455,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.768424662,1735151.667,3004849.502,5204853,141,5205455,2602727.5,3679961.173,5204853,602,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576318497,0.192106166,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5655292,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.707302116,1885097.333,3264311.013,5654399,136,5655292,2827646.0,3997632.43,5654399,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530476587,0.176825529,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5390406,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.742059132,1796802.0,3111398.066,5389535,93,5390406,2695203.0,3810360.856,5389535,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556544349,0.185514783,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5881033,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.680152619,1960344.333,3394656.495,5880156,133,5881033,2940516.5,4157278.049,5880156,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510114465,0.170038155,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5612555,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.712687893,1870851.667,3239654.983,5611683,99,5612555,2806277.5,3967442.506,5611683,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53451592,0.178171973,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5352289,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.7473438,1784096.333,3089369.552,5351393,139,5352289,2676144.5,3783372.711,5351393,896,0,0.0,0.0,0,0,0,0,0,0,104,40,0.56050785,0.18683595,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5842448,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.684644519,1947482.667,3372380.306,5841572,83,5842448,2921224.0,4129995.748,5841572,876,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513483389,0.17116113,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5585355,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.716158597,1861785.0,3224101.736,5584657,104,5585355,2792677.5,3948455.275,5584657,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.537118948,0.179039649,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5322229,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.751564805,1774076.333,3072001.41,5321318,173,5322229,2661114.5,3762095.868,5321318,911,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563673604,0.187891201,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5810638,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.688392565,1936879.333,3354175.863,5809948,133,5810638,2905319.0,4107765.725,5809948,690,0,0.0,0.0,0,0,0,0,0,0,104,40,0.516294424,0.172098141,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5559905,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.719436753,1853301.667,3209250.564,5559025,98,5559905,2779952.5,3930202.02,5559025,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.539577565,0.179859188,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5275375,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.758239936,1758458.333,3044991.811,5274512,137,5275375,2637687.5,3729032.969,5274512,863,0,0.0,0.0,0,0,0,0,0,0,104,40,0.568679952,0.189559984,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,8827875,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,0.906220353,1261125.0,2178910.627,5002587,106,3825288,1275096.0,2204028.406,3820088,867,8827744,2942581.333,2612971.933,5003207,3607,0,0,0,0,136,136,0.453110177,0.453110177,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,34166352,203,104,43951,72200,602,0,216.5073892,228.6511756,1069,0,694.2307692,362.719722,8.985448607,111654.7451,300536.968,2652784,49,34200000,169128.6683,356860.3517,2652784,853,34200000,331711.1845,467595.108,2653669,49,0,0,0,0,6504,3336,5.941518135,3.043930473,0,1069,377.1136364,360.7318973,130127.5017,0,0,0,1,0,0,0,0,0,378.3420195,216.5073892,694.2307692,6504,0,0,0,0,0,0,203,43951,104,72200,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5233154,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.764357403,1744384.667,3020603.382,5232277,131,5233154,2616577.0,3699158.415,5232277,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573268052,0.191089351,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5578909,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.716986063,1859636.333,3220408.718,5578244,56,5578909,2789454.5,3943943.934,5578244,665,0,0.0,0.0,0,0,0,0,0,0,104,40,0.537739547,0.179246516,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5316957,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.752310015,1772319.0,3069162.862,5316283,114,5316957,2658478.5,3758703.17,5316283,674,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564232511,0.188077504,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5810185,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.688446237,1936728.333,3353762.775,5809320,137,5810185,2905092.5,4107197.919,5809320,865,0,0.0,0.0,0,0,0,0,0,0,104,40,0.516334678,0.172111559,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,45,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22222.22222,22222.22222,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5524204,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.724086221,1841401.333,3188800.519,5523511,121,5524204,2762102.0,3905222.059,5523511,693,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543064666,0.181021555,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5269996,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.759013859,1756665.333,3041882.783,5269129,108,5269996,2634998.0,3725223.785,5269129,867,0,0.0,0.0,0,0,0,0,0,0,104,40,0.569260394,0.189753465,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5766685,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.693639413,1922228.333,3328792.66,5765987,107,5766685,2883342.5,4076674.947,5765987,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52022956,0.173409853,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5518991,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.724770162,1839663.667,3185626.258,5518108,95,5518991,2759495.5,3901267.211,5518108,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543577621,0.18119254,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5247767,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.762228963,1749255.667,3029168.365,5247038,148,5247767,2623883.5,3709700.67,5247038,729,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571671722,0.190557241,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5738475,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.697049303,1912825.0,3312490.018,5737759,151,5738475,2869237.5,4056702.009,5737759,716,0,0.0,0.0,0,0,0,0,0,0,104,40,0.522786977,0.174262326,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5485286,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.729223599,1828428.667,3166162.332,5484398,150,5485286,2742643.0,3877427.106,5484398,888,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546917699,0.1823059,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5227344,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.765206958,1742448.0,3017261.105,5226481,92,5227344,2613672.0,3695069.924,5226481,863,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573905218,0.191301739,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5699886,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.701768421,1899962.0,3290091.145,5699032,121,5699886,2849943.0,4029220.304,5699032,854,0,0.0,0.0,0,0,0,0,0,0,104,40,0.526326316,0.175442105,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5442987,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.734890603,1814329.0,3141740.129,5442098,133,5442987,2721493.5,3847515.782,5442098,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551167952,0.183722651,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5948346,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.672455839,1982782.0,3433481.571,5947425,124,5948346,2974173.0,4204813.303,5947425,921,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504341879,0.16811396,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5668983,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.705593931,1889661.0,3272235.434,5668113,119,5668983,2834491.5,4007345.956,5668113,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.529195448,0.176398483,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5412345,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.739051188,1804115.0,3124066.285,5411476,93,5412345,2706172.5,3825876.9,5411476,869,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554288391,0.184762797,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
